trainee_id,trainee_name,age,height,weight,body_fat,body_muscle,trainee_goals,coach_id,coach_name,bio,coach_rating,coach_experiences,suitability_score,skill_match_score,coach_rating_contribution
23,Joseph Bowers,51,158.1,45.8,18.7,44.0,competition preparation|flexibility & mobility|general health & longevity|athletic performance,45,Donald Moore,Buy partner chance together recent from. Part responsibility not ahead whose data.,4.5,nutrition for fitness|powerlifting|rehabilitation|cardio fitness|mobility improvement|muscle gain|bodybuilding|strength training|weight loss,0.24,0.0,0.24
23,Joseph Bowers,51,158.1,45.8,18.7,44.0,competition preparation|flexibility & mobility|general health & longevity|athletic performance,46,Colleen Holt,Light others be dark trade myself tough very. Raise skill discuss across conference travel care senior. Camera go ten focus begin good.,4.3,flexibility enhancement|cardio fitness|endurance improvement|bodybuilding|strength training|weight loss,0.216,0.0,0.216
23,Joseph Bowers,51,158.1,45.8,18.7,44.0,competition preparation|flexibility & mobility|general health & longevity|athletic performance,47,Faith Maxwell,Go around term experience production. Put practice same heart remember control.,3.3,muscle gain|weight loss,0.096,0.0,0.096
23,Joseph Bowers,51,158.1,45.8,18.7,44.0,competition preparation|flexibility & mobility|general health & longevity|athletic performance,48,Wesley Rodriguez,People set south course shake exactly home.,4.5,agility training|flexibility enhancement|powerlifting|muscle gain|strength training|weight loss,0.24,0.0,0.24
23,Joseph Bowers,51,158.1,45.8,18.7,44.0,competition preparation|flexibility & mobility|general health & longevity|athletic performance,49,Connie Johnson,Finish high serious son per skin fill. Grow sign across assume prevent.,3.8,crossfit|weight loss|muscle gain|cardio fitness,0.156,0.0,0.156
23,Joseph Bowers,51,158.1,45.8,18.7,44.0,competition preparation|flexibility & mobility|general health & longevity|athletic performance,50,Don Ford,Effort agency choose onto. Design beyond ever. Quite society later different baby speech character.,3.1,mobility improvement|strength training,0.072,0.0,0.072
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,1,Ricardo Davies,Executive step four part with. Economy training standard past truth. Senior small but war capital recent.,3.9,injury prevention|strength training|weight loss,0.168,0.0,0.168
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,2,Christopher Wilson,Friend every peace its politics. Court next phone rest rule anything. Blue west watch economy fly.,4.2,mobility improvement|strength training|muscle gain|cardio fitness,0.204,0.0,0.204
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,3,Carlos Christensen,Nature say trip suddenly.,4.2,crossfit|muscle gain|weight loss,0.204,0.0,0.204
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,4,Shannon Patterson,Task teach list environment music.,5.0,agility training|crossfit|powerlifting|cardio fitness|muscle gain|bodybuilding|weight loss,0.3,0.0,0.3
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,5,Carla Carrillo,Leave great tonight store past blue. Accept weight cut lot learn treatment. White scientist return maintain.,4.8,crossfit|injury prevention|cardio fitness|endurance improvement|bodybuilding|strength training|weight loss,0.276,0.0,0.276
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,6,Michelle Perez,Rise culture you test police hard. Finish image however part.,4.8,nutrition for fitness|powerlifting|rehabilitation|cardio fitness|endurance improvement|muscle gain|strength training|weight loss,0.276,0.0,0.276
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,7,Scott Sanchez,Brother wish large teacher every state college. While provide admit camera. Enjoy often see radio begin.,4.7,crossfit|rehabilitation|cardio fitness|mobility improvement|muscle gain|strength training|weight loss,0.264,0.0,0.264
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,8,Kristine Murphy,Executive single attack will bad everybody human seat. Follow Republican politics charge or.,4.0,crossfit|injury prevention|muscle gain|bodybuilding|strength training|weight loss,0.18,0.0,0.18
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,9,Daniel Hart,Writer allow such throughout before find rise. Happy choice the morning expect. Good message compare of mind yard exactly. Point perhaps bring.,3.8,crossfit|cardio fitness|endurance improvement|strength training|weight loss,0.156,0.0,0.156
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,10,Andrew Long,Capital language improve inside tree foreign article. Time fact remember attack mother region usually.,3.6,agility training|mobility improvement|cardio fitness|weight loss,0.132,0.0,0.132
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,11,Timothy Moore,Off strategy thing dream idea black worry. Writer story behavior military.,2.7,endurance improvement|muscle gain|weight loss,0.024,0.0,0.024
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,12,James Moody,These agree enjoy health join.,3.7,agility training|strength training|weight loss|cardio fitness,0.144,0.0,0.144
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,13,Brian Anderson,Early quite arrive only. Audience community four far.,3.8,bodybuilding|cardio fitness|muscle gain|weight loss,0.156,0.0,0.156
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,14,Logan Navarro,Mean know per focus size benefit international. Design either future family within long.,4.3,agility training|crossfit|muscle gain|cardio fitness,0.216,0.0,0.216
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,15,Suzanne Moore,Season stage small pass. Cost resource apply sure local option to. Wait beautiful break wife. Happen especially act court happy hear price.,3.9,strength training|muscle gain|bodybuilding,0.168,0.0,0.168
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,16,William Hancock,Heart understand open model minute. Describe second buy pick finally step.,4.3,flexibility enhancement|injury prevention|rehabilitation|cardio fitness|muscle gain|weight loss,0.216,0.0,0.216
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,17,Monica Adams,Event company true democratic show month right school. Series get strategy artist ago also. Account property science figure foot risk.,4.6,agility training|crossfit|flexibility enhancement|cardio fitness|muscle gain|strength training|weight loss,0.252,0.0,0.252
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,18,Sarah Schaefer,Song approach idea back item national water rise. Reveal that interview run I science. Sport better bank test that church off.,4.8,agility training|crossfit|nutrition for fitness|flexibility enhancement|cardio fitness|endurance improvement|muscle gain|strength training|weight loss,0.276,0.0,0.276
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,19,Jason Welch,Respond develop carry finish great. Current data Congress wind.,4.6,crossfit|nutrition for fitness|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.252,0.0,0.252
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,20,Paul Davis,Difficult various bank role career note large more. Although add little and. Theory third put value establish out medical.,3.7,crossfit|nutrition for fitness|muscle gain|bodybuilding|strength training,0.144,0.0,0.144
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,21,Hunter Elliott,Contain pressure religious realize prepare somebody off. Course join do reason though. Bed hit natural cause laugh fly difference former. Ask style couple decision when.,5.0,crossfit|nutrition for fitness|flexibility enhancement|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.3,0.0,0.3
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,22,Andres Christensen,Nothing charge race authority establish compare miss. Character number loss deep true few particular. Necessary country environment people. Community single church visit little.,4.1,flexibility enhancement|rehabilitation|cardio fitness|mobility improvement|strength training|weight loss,0.192,0.0,0.192
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,23,Amy Gray,Require interesting role of.,4.5,agility training|flexibility enhancement|powerlifting|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.24,0.0,0.24
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,24,Nancy King,Member base save production thought audience wall.,3.9,flexibility enhancement|strength training|muscle gain|cardio fitness,0.168,0.0,0.168
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,25,Monica Torres,Break voice case personal.,3.9,powerlifting|muscle gain|cardio fitness,0.168,0.0,0.168
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,26,Ashley Green,Somebody quite itself four. Meet everybody girl sell set scientist.,4.2,injury prevention|strength training|rehabilitation|cardio fitness,0.204,0.0,0.204
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,27,Rachel Marshall,Professional raise specific body set hotel. Turn list she their sound school. Indeed three Mrs not role option system data. Property reach every yard enjoy choice.,4.5,agility training|crossfit|injury prevention|rehabilitation|cardio fitness|muscle gain|strength training|weight loss,0.24,0.0,0.24
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,28,James Watts,Spring environmental energy keep Democrat world hit. Since law hope list show interest shake. Hear language prove remain watch lot.,3.6,mobility improvement|flexibility enhancement|muscle gain|cardio fitness,0.132,0.0,0.132
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,29,Mrs. Laura Jackson MD,Receive movement hear many learn. Investment no six lot. Voice agency receive only.,4.9,nutrition for fitness|powerlifting|cardio fitness|mobility improvement|strength training|weight loss,0.288,0.0,0.288
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,30,Nicole Diaz,I black region assume whom. Economic professional PM really bag.,4.2,nutrition for fitness|injury prevention|cardio fitness|mobility improvement|strength training|weight loss,0.204,0.0,0.204
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,31,Jeff Thomas,Political do single various alone. So manager item should best.,4.0,crossfit|strength training|cardio fitness,0.18,0.0,0.18
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,32,Steven Wright,Eat air bag modern cover relationship summer exactly. Section building board. Chair project wish material try family opportunity good. Eye large half.,4.1,endurance improvement|bodybuilding|muscle gain|weight loss,0.192,0.0,0.192
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,33,Andrew Hensley,International training available nearly. Wear remember help like among lead.,4.7,nutrition for fitness|injury prevention|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.264,0.0,0.264
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,34,Jennifer Price,Black laugh place could minute. Seat police quickly deep significant citizen. Brother us article fight hit truth.,5.0,nutrition for fitness|rehabilitation|cardio fitness|mobility improvement|muscle gain|weight loss,0.3,0.0,0.3
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,35,Steven Morgan,Better call next easy ball. Good worker nice likely home. Identify attention set do probably leader.,4.4,injury prevention|cardio fitness|endurance improvement|muscle gain|weight loss,0.228,0.0,0.228
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,36,Jose Miller,Plan school gas senior. Method improve still or. When scientist space check discussion simple social whole.,4.6,nutrition for fitness|injury prevention|cardio fitness|mobility improvement|endurance improvement|muscle gain|bodybuilding|strength training|weight loss,0.252,0.0,0.252
24,Mark Chavez,42,174.8,77.9,15.8,38.4,general health & longevity|lifestyle balance,37,Jonathan Barron,Than couple himself energy mouth challenge throw. Wait federal if.,4.7,powerlifting|rehabilitation|cardio fitness|mobility improvement|muscle gain|strength training|weight loss,0.264,0.0,0.264
